customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,MRR,Days_To_Renewal,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,Retained
SYN-18485,385,41,4,0.6505,0.475,1.0,0.6587,317.44,268,Rarely,Basic,price_sensitive,High,0,1
SYN-18486,961,30,2,0.1999,0.615,1.0,0.7497,2350.7,81,Daily,Pro,technical_friction,High,10,0
SYN-18487,242,32,2,0.6715,0.105,0.0,0.0682,543.97,306,Daily,Basic,technical_friction,Low,5,1
SYN-18488,620,95,2,0.514,0.035,1.0,0.3727,297.5,322,Daily,Basic,price_sensitive,Medium,0,1
SYN-18489,167,50,2,0.7332,0.005,0.0,0.0032,308.25,72,Weekly,Basic,technical_friction,Low,5,1
SYN-18490,319,1,3,0.4812,0.78,0.0,0.507,2141.73,257,Weekly,Pro,price_sensitive,High,10,1
SYN-18491,985,29,2,0.6335,0.04,0.0,0.026,11803.24,290,Daily,Enterprise,price_sensitive,Low,20,1
SYN-18492,14,32,0,0.6146,0.31,0.0,0.2015,735.4,332,Daily,Basic,price_sensitive,Low,0,0
SYN-18493,1007,30,5,0.595,0.01,0.0,0.0065,739.54,172,Daily,Basic,price_sensitive,Low,10,1
SYN-18494,362,3,3,0.596,0.92,0.0,0.598,722.89,45,Rarely,Basic,price_sensitive,High,5,0
SYN-18495,766,10,3,0.6876,0.815,0.5,0.7048,830.55,29,Weekly,Pro,price_sensitive,High,15,0
SYN-18496,102,5,5,0.3705,0.925,1.0,0.9512,2632.25,248,Weekly,Pro,price_sensitive,High,20,1
SYN-18497,706,105,6,0.9057,0.095,1.0,0.4118,12253.68,224,Weekly,Enterprise,technical_friction,Medium,15,1
SYN-18498,1000,31,4,0.2794,0.61,0.5,0.5715,1256.21,41,Rarely,Pro,price_sensitive,High,20,1
SYN-18499,611,35,3,0.3388,0.245,0.0,0.1592,2045.43,57,Daily,Pro,price_sensitive,Low,5,1
SYN-18500,399,26,1,0.5754,0.22,0.0,0.143,319.37,41,Weekly,Basic,technical_friction,Low,0,1
SYN-18501,873,13,1,0.6972,0.455,0.0,0.2958,218.75,315,Daily,Basic,price_sensitive,Medium,5,1
SYN-18502,784,14,1,0.439,0.445,1.0,0.6392,555.75,68,Daily,Basic,price_sensitive,High,0,0
SYN-18503,130,106,2,0.1858,0.225,0.0,0.1463,2157.49,115,Daily,Pro,technical_friction,Low,5,1
SYN-18504,733,26,2,0.8091,0.025,0.0,0.0162,1564.41,335,Weekly,Pro,technical_friction,Low,10,0
SYN-18505,731,18,2,0.7419,0.33,1.0,0.5645,1028.55,171,Rarely,Pro,technical_friction,High,20,1
SYN-18506,827,64,2,0.8172,0.28,0.0,0.182,780.12,323,Rarely,Basic,technical_friction,Low,0,1
SYN-18507,349,23,1,0.5011,0.14,0.5,0.266,10966.27,72,Weekly,Enterprise,technical_friction,Medium,20,1
SYN-18508,442,8,4,0.8047,0.53,1.0,0.6945,1786.5,277,Daily,Pro,price_sensitive,High,20,1
SYN-18509,1056,12,4,0.2861,0.91,1.0,0.9415,524.42,91,Weekly,Basic,price_sensitive,High,5,1
SYN-18510,631,64,2,0.5553,0.03,1.0,0.3695,789.67,227,Weekly,Basic,price_sensitive,Medium,5,1
SYN-18511,560,19,1,0.7016,0.075,0.0,0.0488,7223.0,75,Daily,Enterprise,technical_friction,Low,10,1
SYN-18512,1086,37,1,0.7524,0.055,0.0,0.0358,14548.96,264,Weekly,Enterprise,technical_friction,Low,20,1
SYN-18513,253,26,1,0.8557,0.185,0.0,0.1202,2049.56,177,Rarely,Pro,technical_friction,Low,10,1
SYN-18514,438,53,3,0.945,0.06,0.0,0.039,768.96,321,Daily,Basic,technical_friction,Low,10,1
SYN-18515,836,23,6,0.2587,0.695,1.0,0.8018,223.1,282,Weekly,Basic,technical_friction,High,10,0
SYN-18516,785,15,3,0.5981,0.09,0.5,0.2335,351.25,197,Daily,Basic,technical_friction,Medium,0,1
SYN-18517,1063,12,4,0.2583,0.97,0.0,0.6305,980.98,163,Weekly,Pro,technical_friction,High,10,1
SYN-18518,720,56,2,0.45,0.15,0.0,0.0975,422.56,189,Weekly,Basic,price_sensitive,Low,10,0
SYN-18519,345,18,2,0.7102,0.1,1.0,0.415,674.63,35,Weekly,Basic,technical_friction,Medium,20,1
SYN-18520,438,36,4,0.2818,0.275,0.0,0.1788,771.55,343,Daily,Basic,price_sensitive,Low,0,0
SYN-18521,100,72,2,0.8189,0.0,1.0,0.35,782.25,140,Weekly,Basic,technical_friction,Medium,10,1
SYN-18522,1016,30,2,0.818,0.015,0.0,0.0098,773.41,43,Weekly,Basic,technical_friction,Low,5,1
SYN-18523,142,41,2,0.0701,0.735,0.0,0.4778,1451.19,79,Daily,Pro,technical_friction,High,10,1
SYN-18524,601,18,1,0.2284,0.445,0.0,0.2892,1073.94,356,Daily,Pro,technical_friction,Medium,5,1
SYN-18525,442,23,4,0.5981,0.05,1.0,0.3825,632.56,74,Daily,Basic,price_sensitive,Medium,5,1
SYN-18526,149,73,5,0.8309,0.01,0.0,0.0065,9762.7,43,Daily,Enterprise,technical_friction,Low,15,1
SYN-18527,323,52,2,0.8438,0.01,0.0,0.0065,5111.75,4,Daily,Enterprise,technical_friction,Low,5,1
SYN-18528,697,25,2,0.1755,0.595,0.0,0.3868,1218.21,87,Weekly,Pro,technical_friction,Medium,10,0
SYN-18529,35,30,6,0.7822,0.27,1.0,0.5255,6133.57,361,Rarely,Enterprise,technical_friction,High,15,0
SYN-18530,1063,24,1,0.5391,0.21,0.0,0.1365,348.86,256,Rarely,Basic,technical_friction,Low,5,1
SYN-18531,1000,48,4,0.3741,0.25,1.0,0.5125,1088.14,173,Daily,Pro,price_sensitive,High,5,0
SYN-18532,94,17,1,0.2438,0.495,0.0,0.3218,1317.55,155,Weekly,Pro,technical_friction,Medium,20,1
SYN-18533,955,48,4,0.4707,0.44,0.0,0.286,605.51,295,Rarely,Basic,price_sensitive,Medium,15,1
SYN-18534,362,92,1,0.6111,0.025,0.0,0.0162,408.47,156,Daily,Basic,price_sensitive,Low,0,1
SYN-18535,75,33,4,0.7525,0.06,0.0,0.039,689.6,292,Weekly,Basic,technical_friction,Low,15,1
SYN-18536,337,9,3,0.7608,0.465,1.0,0.6522,469.69,329,Daily,Basic,price_sensitive,High,10,1
SYN-18537,890,27,3,0.5413,0.08,0.0,0.052,753.72,219,Weekly,Basic,technical_friction,Low,0,1
SYN-18538,733,87,3,0.4447,0.06,1.0,0.389,495.27,254,Daily,Basic,price_sensitive,Medium,20,1
SYN-18539,263,30,2,0.5307,0.105,0.0,0.0682,740.31,218,Daily,Basic,technical_friction,Low,0,1
SYN-18540,791,11,2,0.8804,0.495,0.0,0.3218,14448.12,268,Weekly,Enterprise,technical_friction,Medium,5,1
SYN-18541,779,26,2,0.285,0.345,1.0,0.5742,14119.02,221,Weekly,Enterprise,technical_friction,High,20,0
SYN-18542,817,77,1,0.3603,0.175,0.5,0.2887,1812.11,155,Daily,Pro,price_sensitive,Medium,5,1
SYN-18543,595,17,2,0.4518,0.175,1.0,0.4638,378.87,225,Weekly,Basic,price_sensitive,High,0,1
SYN-18544,901,78,2,0.4727,0.28,0.0,0.182,365.99,305,Daily,Basic,price_sensitive,Low,0,1
SYN-18545,706,24,5,0.6069,0.04,0.0,0.026,473.06,331,Daily,Basic,technical_friction,Low,5,1
SYN-18546,139,119,0,0.4895,0.2,1.0,0.48,380.1,144,Weekly,Basic,price_sensitive,High,10,1
SYN-18547,891,19,3,0.4516,0.385,1.0,0.6002,2055.37,17,Rarely,Pro,price_sensitive,High,20,0
SYN-18548,357,14,3,0.6621,0.54,1.0,0.701,525.29,63,Daily,Basic,price_sensitive,High,15,0
SYN-18549,776,1,0,0.1814,0.96,1.0,0.974,1449.45,96,Rarely,Pro,technical_friction,High,15,0
SYN-18550,743,28,0,0.5671,0.1,0.0,0.065,518.24,173,Weekly,Basic,technical_friction,Low,0,1
SYN-18551,370,24,2,0.5941,0.345,1.0,0.5742,269.98,229,Weekly,Basic,price_sensitive,High,10,1
SYN-18552,179,86,1,0.1442,0.43,1.0,0.6295,610.21,293,Daily,Basic,technical_friction,High,0,0
SYN-18553,765,58,4,0.799,0.015,1.0,0.3597,2039.58,132,Daily,Pro,technical_friction,Medium,15,1
SYN-18554,934,75,2,0.7408,0.0,1.0,0.35,205.35,121,Daily,Basic,technical_friction,Medium,0,1
SYN-18555,922,64,2,0.1162,0.535,0.5,0.5228,3857.73,124,Daily,Enterprise,technical_friction,High,20,1
SYN-18556,690,29,3,0.1205,0.655,1.0,0.7757,14067.34,21,Daily,Enterprise,technical_friction,High,20,0
SYN-18557,251,119,8,0.1836,0.365,1.0,0.5872,846.36,35,Daily,Pro,technical_friction,High,0,0
SYN-18558,349,27,0,0.2007,0.26,0.0,0.169,2331.57,55,Daily,Pro,technical_friction,Low,20,1
SYN-18559,830,41,2,0.4662,0.36,0.0,0.234,782.26,66,Daily,Basic,price_sensitive,Medium,0,1
SYN-18560,453,106,4,0.3599,0.1,1.0,0.415,9809.63,291,Daily,Enterprise,price_sensitive,Medium,20,0
SYN-18561,806,59,2,0.6452,0.015,0.0,0.0098,540.07,65,Weekly,Basic,price_sensitive,Low,0,1
SYN-18562,341,33,2,0.7667,0.045,0.5,0.2042,2151.31,354,Daily,Pro,technical_friction,Low,15,1
SYN-18563,8,46,2,0.6797,0.055,1.0,0.3858,1110.46,190,Weekly,Pro,technical_friction,Medium,20,1
SYN-18564,664,17,2,0.8478,0.085,1.0,0.4052,441.84,157,Daily,Basic,technical_friction,Medium,5,1
SYN-18565,661,22,2,0.5002,0.13,0.0,0.0845,481.18,343,Weekly,Basic,technical_friction,Low,5,1
SYN-18566,691,40,4,0.6708,0.09,1.0,0.4085,2988.62,89,Daily,Pro,technical_friction,Medium,15,0
SYN-18567,296,11,2,0.6675,0.885,0.0,0.5752,466.71,59,Rarely,Basic,price_sensitive,High,0,0
SYN-18568,892,16,4,0.6251,0.125,1.0,0.4312,746.66,98,Daily,Basic,technical_friction,Medium,15,0
SYN-18569,537,4,4,0.1826,0.785,1.0,0.8602,708.99,117,Daily,Basic,technical_friction,High,0,1
SYN-18570,839,30,3,0.434,0.195,0.0,0.1268,417.92,317,Weekly,Basic,price_sensitive,Low,5,1
SYN-18571,673,33,1,0.4166,0.09,0.0,0.0585,2649.06,98,Daily,Pro,price_sensitive,Low,5,1
SYN-18572,458,66,1,0.6427,0.025,0.0,0.0162,367.97,320,Weekly,Basic,technical_friction,Low,0,1
SYN-18573,748,13,2,0.3107,0.805,0.0,0.5233,2245.99,128,Weekly,Pro,price_sensitive,High,20,1
SYN-18574,633,22,2,0.5889,0.05,0.0,0.0325,2640.01,79,Weekly,Pro,technical_friction,Low,15,1
SYN-18575,562,54,3,0.7051,0.015,0.0,0.0098,1858.81,167,Daily,Pro,technical_friction,Low,0,1
SYN-18576,714,61,1,0.2141,0.27,0.0,0.1755,2622.79,105,Daily,Pro,technical_friction,Low,10,0
SYN-18577,95,59,1,0.7335,0.0,1.0,0.35,6541.17,17,Daily,Enterprise,technical_friction,Medium,10,0
SYN-18578,1001,15,2,0.4825,0.175,1.0,0.4638,2610.03,7,Daily,Pro,technical_friction,High,5,0
SYN-18579,369,5,4,0.3954,0.86,0.0,0.559,539.72,24,Weekly,Basic,price_sensitive,High,10,1
SYN-18580,248,32,3,0.8299,0.34,1.0,0.571,364.08,51,Rarely,Basic,technical_friction,High,20,1
SYN-18581,849,29,4,0.8104,0.045,1.0,0.3792,1063.04,264,Weekly,Pro,technical_friction,Medium,15,0
SYN-18582,255,34,1,0.8334,0.0,0.0,0.0,8691.81,26,Weekly,Enterprise,technical_friction,Low,0,1
SYN-18583,1095,39,3,0.6361,0.12,1.0,0.428,274.59,318,Weekly,Basic,technical_friction,Medium,0,1
SYN-18584,463,44,2,0.4255,0.215,0.0,0.1398,659.63,251,Weekly,Basic,price_sensitive,Low,5,1
SYN-18585,327,45,2,0.5937,0.16,0.0,0.104,255.04,38,Daily,Basic,price_sensitive,Low,0,1
SYN-18586,69,22,0,0.7026,0.48,0.0,0.312,573.28,276,Daily,Basic,price_sensitive,Medium,5,1
SYN-18587,47,25,2,0.4005,0.15,0.0,0.0975,2444.65,261,Weekly,Pro,price_sensitive,Low,20,1
SYN-18588,106,19,3,0.3283,0.43,0.0,0.2795,499.08,303,Daily,Basic,technical_friction,Medium,15,0
SYN-18589,7,55,2,0.5389,0.325,1.0,0.5612,641.9,34,Daily,Basic,price_sensitive,High,10,0
SYN-18590,360,11,2,0.4636,0.775,1.0,0.8538,520.36,313,Weekly,Basic,price_sensitive,High,5,0
SYN-18591,342,101,7,0.9458,0.11,1.0,0.4215,741.03,108,Daily,Basic,technical_friction,Medium,10,0
SYN-18592,474,29,2,0.747,0.315,0.0,0.2048,732.27,291,Rarely,Basic,technical_friction,Low,10,1
SYN-18593,257,29,6,0.3694,0.61,1.0,0.7465,2860.82,278,Weekly,Pro,technical_friction,High,15,0
SYN-18594,70,25,3,0.192,0.61,1.0,0.7465,6694.65,78,Weekly,Enterprise,technical_friction,High,10,0
SYN-18595,79,56,2,0.3435,0.185,0.0,0.1202,11437.68,129,Weekly,Enterprise,price_sensitive,Low,20,1
SYN-18596,201,32,2,0.6886,0.095,1.0,0.4118,398.06,239,Daily,Basic,technical_friction,Medium,0,1
SYN-18597,349,20,1,0.7165,0.06,0.0,0.039,501.76,39,Weekly,Basic,technical_friction,Low,5,1
SYN-18598,164,54,2,0.6031,0.03,1.0,0.3695,683.58,292,Daily,Basic,price_sensitive,Medium,20,1
SYN-18599,402,17,0,0.6457,0.195,0.0,0.1268,434.76,230,Daily,Basic,technical_friction,Low,0,1
SYN-18600,1015,57,0,0.742,0.03,0.0,0.0195,384.36,107,Weekly,Basic,technical_friction,Low,0,1
SYN-18601,289,7,2,0.805,0.58,1.0,0.727,2645.54,65,Weekly,Pro,price_sensitive,High,20,1
SYN-18602,186,76,2,0.3459,0.185,0.5,0.2952,525.2,139,Weekly,Basic,price_sensitive,Medium,20,1
SYN-18603,732,16,1,0.0909,0.475,1.0,0.6587,986.1,293,Weekly,Pro,technical_friction,High,20,1
SYN-18604,540,9,3,0.5362,0.835,1.0,0.8928,385.74,84,Rarely,Basic,price_sensitive,High,15,1
SYN-18605,53,23,3,0.4282,0.325,0.0,0.2112,1489.6,260,Daily,Pro,price_sensitive,Low,15,1
SYN-18606,867,21,2,0.7408,0.055,0.0,0.0358,2244.24,91,Daily,Pro,technical_friction,Low,0,1
SYN-18607,787,39,1,0.6928,0.0,1.0,0.35,618.4,292,Daily,Basic,technical_friction,Medium,10,1
SYN-18608,1075,9,2,0.3552,0.675,1.0,0.7888,669.43,294,Rarely,Basic,price_sensitive,High,20,0
SYN-18609,1032,39,4,0.6713,0.045,0.0,0.0292,716.07,296,Weekly,Basic,technical_friction,Low,10,1
SYN-18610,643,23,4,0.3879,0.43,1.0,0.6295,969.3,168,Weekly,Pro,technical_friction,High,5,1
SYN-18611,755,31,4,0.8744,0.03,0.0,0.0195,313.6,298,Daily,Basic,technical_friction,Low,0,1
SYN-18612,451,11,3,0.3382,0.605,1.0,0.7432,395.09,95,Daily,Basic,price_sensitive,High,15,0
SYN-18613,977,30,2,0.676,0.015,0.0,0.0098,1138.21,303,Weekly,Pro,technical_friction,Low,10,1
SYN-18614,609,17,6,0.9491,0.06,0.0,0.039,744.27,318,Daily,Basic,technical_friction,Low,0,1
SYN-18615,359,6,2,0.2056,0.955,1.0,0.9708,253.34,76,Weekly,Basic,technical_friction,High,5,0
SYN-18616,11,47,5,0.4348,0.43,1.0,0.6295,692.91,47,Daily,Basic,price_sensitive,High,20,1
SYN-18617,646,14,1,0.3302,0.905,1.0,0.9382,2919.36,219,Rarely,Pro,price_sensitive,High,20,0
SYN-18618,578,39,1,0.5036,0.05,1.0,0.3825,1784.43,71,Daily,Pro,price_sensitive,Medium,0,1
SYN-18619,893,14,3,0.6456,0.73,1.0,0.8245,263.03,190,Rarely,Basic,price_sensitive,High,15,1
SYN-18620,207,29,0,0.4606,0.49,1.0,0.6685,214.74,110,Rarely,Basic,price_sensitive,High,0,0
SYN-18621,897,119,5,0.1136,0.67,1.0,0.7855,445.79,177,Rarely,Basic,technical_friction,High,20,0
SYN-18622,18,64,5,0.717,0.345,1.0,0.5742,649.35,215,Rarely,Basic,technical_friction,High,5,0
SYN-18623,646,94,5,0.236,0.135,1.0,0.4378,4620.49,248,Daily,Enterprise,price_sensitive,Medium,10,1
SYN-18624,437,67,2,0.2053,0.335,0.0,0.2178,2519.07,325,Daily,Pro,technical_friction,Low,15,1
SYN-18625,365,28,2,0.3955,0.185,0.0,0.1202,2955.42,126,Weekly,Pro,price_sensitive,Low,10,1
SYN-18626,477,56,5,0.4977,0.425,1.0,0.6262,8077.43,237,Rarely,Enterprise,price_sensitive,High,20,1
SYN-18627,247,25,3,0.4301,0.55,0.0,0.3575,481.45,195,Rarely,Basic,price_sensitive,Medium,10,1
SYN-18628,203,9,1,0.271,0.72,0.5,0.643,13333.39,33,Daily,Enterprise,price_sensitive,High,15,0
SYN-18629,886,35,3,0.4323,0.42,1.0,0.623,13527.17,310,Rarely,Enterprise,price_sensitive,High,15,1
SYN-18630,251,6,1,0.7469,0.78,0.0,0.507,1566.78,84,Rarely,Pro,price_sensitive,High,15,1
SYN-18631,811,25,3,0.4733,0.25,0.0,0.1625,2219.03,45,Weekly,Pro,price_sensitive,Low,15,1
SYN-18632,783,71,3,0.5782,0.005,0.0,0.0032,2584.37,253,Daily,Pro,price_sensitive,Low,5,1
SYN-18633,38,61,4,0.1625,0.315,1.0,0.5548,2516.0,90,Daily,Pro,technical_friction,High,20,1
SYN-18634,969,25,5,0.516,0.275,0.5,0.3538,3921.82,311,Rarely,Enterprise,price_sensitive,Medium,20,0
SYN-18635,869,93,3,0.3381,0.125,1.0,0.4312,2989.37,31,Daily,Pro,price_sensitive,Medium,20,1
SYN-18636,876,43,4,0.2059,0.505,0.0,0.3283,2549.14,134,Daily,Pro,technical_friction,Medium,10,0
SYN-18637,890,49,4,0.5792,0.11,0.0,0.0715,1556.35,338,Weekly,Pro,technical_friction,Low,5,1
SYN-18638,641,21,1,0.4094,0.21,1.0,0.4865,667.58,308,Daily,Basic,price_sensitive,High,5,1
SYN-18639,1093,55,4,0.2598,0.375,1.0,0.5938,645.72,72,Weekly,Basic,technical_friction,High,15,0
SYN-18640,198,26,4,0.2081,0.8,0.0,0.52,279.83,79,Rarely,Basic,technical_friction,High,5,0
SYN-18641,80,12,1,0.3437,0.88,0.0,0.572,1114.96,16,Weekly,Pro,price_sensitive,High,10,0
SYN-18642,775,43,1,0.3268,0.145,0.0,0.0942,14764.81,227,Daily,Enterprise,price_sensitive,Low,5,1
SYN-18643,324,30,0,0.7296,0.005,0.0,0.0032,533.82,211,Weekly,Basic,technical_friction,Low,0,1
SYN-18644,669,28,0,0.8404,0.03,0.0,0.0195,1556.77,176,Daily,Pro,technical_friction,Low,15,1
SYN-18645,431,46,1,0.0702,0.675,1.0,0.7888,781.5,291,Daily,Basic,technical_friction,High,0,0
SYN-18646,368,6,2,0.1763,0.96,0.0,0.624,14871.25,82,Weekly,Enterprise,technical_friction,High,15,0
SYN-18647,983,18,2,0.241,0.45,1.0,0.6425,496.68,217,Daily,Basic,technical_friction,High,0,1
SYN-18648,157,39,0,0.7034,0.245,1.0,0.5092,408.21,70,Rarely,Basic,technical_friction,High,5,1
SYN-18649,209,11,2,0.2576,0.915,1.0,0.9448,217.68,46,Rarely,Basic,price_sensitive,High,5,0
SYN-18650,735,15,1,0.857,0.2,0.0,0.13,2671.82,129,Rarely,Pro,technical_friction,Low,0,1
SYN-18651,861,55,2,0.2898,0.34,1.0,0.571,1394.4,320,Weekly,Pro,technical_friction,High,5,1
SYN-18652,916,9,4,0.6178,0.405,1.0,0.6133,11637.98,204,Weekly,Enterprise,price_sensitive,High,15,0
SYN-18653,255,64,2,0.4411,0.085,0.0,0.0553,643.95,58,Weekly,Basic,price_sensitive,Low,5,1
SYN-18654,970,47,2,0.3379,0.59,1.0,0.7335,382.39,224,Rarely,Basic,price_sensitive,High,10,1
SYN-18655,671,50,2,0.6918,0.405,0.0,0.2633,684.69,71,Rarely,Basic,price_sensitive,Medium,20,0
SYN-18656,906,10,0,0.567,0.59,0.0,0.3835,14173.04,89,Weekly,Enterprise,price_sensitive,Medium,20,1
SYN-18657,76,66,3,0.2153,0.535,0.0,0.3478,2366.03,314,Weekly,Pro,technical_friction,Medium,0,0
SYN-18658,393,35,4,0.475,0.12,1.0,0.428,7003.49,131,Daily,Enterprise,price_sensitive,Medium,20,1
SYN-18659,578,95,2,0.6378,0.285,0.0,0.1852,2049.05,269,Rarely,Pro,price_sensitive,Low,10,1
SYN-18660,635,48,0,0.4152,0.05,1.0,0.3825,2312.23,233,Weekly,Pro,price_sensitive,Medium,5,1
SYN-18661,110,28,0,0.2956,0.105,0.0,0.0682,1921.88,362,Daily,Pro,technical_friction,Low,5,0
SYN-18662,593,7,5,0.4903,0.66,0.0,0.429,2732.36,184,Daily,Pro,price_sensitive,Medium,15,1
SYN-18663,732,40,2,0.8257,0.01,0.0,0.0065,8030.17,324,Weekly,Enterprise,technical_friction,Low,10,1
SYN-18664,398,60,5,0.269,0.62,1.0,0.753,1617.47,319,Weekly,Pro,technical_friction,High,20,0
SYN-18665,551,54,2,0.5071,0.06,1.0,0.389,377.57,234,Daily,Basic,price_sensitive,Medium,10,1
SYN-18666,323,12,5,0.2191,0.795,1.0,0.8668,406.98,318,Daily,Basic,technical_friction,High,0,1
SYN-18667,958,92,0,0.579,0.21,0.0,0.1365,2089.31,136,Rarely,Pro,technical_friction,Low,15,1
SYN-18668,660,18,3,0.6818,0.285,0.0,0.1852,967.34,150,Daily,Pro,technical_friction,Low,0,1
SYN-18669,607,63,1,0.8536,0.215,0.0,0.1398,947.78,271,Rarely,Pro,technical_friction,Low,5,1
SYN-18670,1039,14,0,0.3436,0.95,0.5,0.7925,606.92,364,Rarely,Basic,technical_friction,High,15,0
SYN-18671,732,13,1,0.707,0.605,0.0,0.3932,551.9,281,Weekly,Basic,price_sensitive,Medium,15,1
SYN-18672,309,14,3,0.4513,0.575,0.0,0.3737,6113.26,260,Daily,Enterprise,price_sensitive,Medium,15,1
SYN-18673,706,15,0,0.8311,0.18,0.0,0.117,2414.77,78,Rarely,Pro,technical_friction,Low,10,1
SYN-18674,1058,8,2,0.2196,0.825,0.0,0.5362,699.8,355,Rarely,Basic,price_sensitive,High,15,1
SYN-18675,27,12,2,0.319,0.87,1.0,0.9155,529.22,7,Rarely,Basic,price_sensitive,High,0,0
SYN-18676,690,2,2,0.5263,0.39,1.0,0.6035,640.4,313,Daily,Basic,price_sensitive,High,10,0
SYN-18677,173,4,4,0.4414,0.8,0.0,0.52,461.26,126,Weekly,Basic,price_sensitive,High,5,1
SYN-18678,898,108,2,0.5877,0.05,1.0,0.3825,2586.99,107,Weekly,Pro,price_sensitive,Medium,15,0
SYN-18679,705,38,2,0.3152,0.21,0.0,0.1365,1086.54,332,Daily,Pro,price_sensitive,Low,5,1
SYN-18680,1031,29,3,0.3846,0.515,1.0,0.6848,2603.65,186,Rarely,Pro,price_sensitive,High,20,0
SYN-18681,737,37,2,0.7595,0.01,1.0,0.3565,2611.45,219,Weekly,Pro,technical_friction,Medium,5,1
SYN-18682,20,20,3,0.869,0.085,1.0,0.4052,2611.95,11,Weekly,Pro,technical_friction,Medium,0,0
SYN-18683,562,28,1,0.7298,0.025,0.0,0.0162,2465.54,80,Daily,Pro,technical_friction,Low,5,1
SYN-18684,994,22,3,0.5957,0.045,1.0,0.3792,386.32,133,Daily,Basic,technical_friction,Medium,0,1
SYN-18685,256,44,5,0.7827,0.08,1.0,0.402,752.86,68,Weekly,Basic,technical_friction,Medium,0,0
SYN-18686,92,58,0,0.4181,0.335,1.0,0.5678,3352.98,319,Rarely,Enterprise,price_sensitive,High,15,1
SYN-18687,792,15,4,0.7195,0.12,1.0,0.428,409.24,149,Daily,Basic,technical_friction,Medium,10,1
SYN-18688,553,11,2,0.2621,0.945,1.0,0.9642,1938.33,112,Rarely,Pro,price_sensitive,High,15,0
SYN-18689,53,18,2,0.2911,0.16,0.0,0.104,698.25,48,Weekly,Basic,price_sensitive,Low,15,1
SYN-18690,309,16,3,0.7624,0.305,0.0,0.1982,2212.5,47,Rarely,Pro,technical_friction,Low,5,1
SYN-18691,360,44,2,0.6887,0.43,0.0,0.2795,443.96,160,Rarely,Basic,price_sensitive,Medium,15,1
SYN-18692,735,29,1,0.4744,0.27,1.0,0.5255,1542.56,113,Weekly,Pro,price_sensitive,High,10,0
SYN-18693,519,13,2,0.3059,0.925,0.0,0.6013,395.74,36,Weekly,Basic,price_sensitive,High,0,1
SYN-18694,536,4,0,0.4338,0.955,0.0,0.6208,469.7,245,Rarely,Basic,price_sensitive,High,15,1
SYN-18695,887,50,2,0.5449,0.06,0.0,0.039,406.12,302,Daily,Basic,technical_friction,Low,0,0
SYN-18696,307,15,3,0.5213,0.435,1.0,0.6327,695.76,164,Rarely,Basic,price_sensitive,High,10,0
SYN-18697,740,21,1,0.8234,0.12,0.0,0.078,9602.51,312,Rarely,Enterprise,technical_friction,Low,0,1
SYN-18698,405,40,0,0.5933,0.15,1.0,0.4475,937.06,19,Daily,Pro,technical_friction,Medium,5,1
SYN-18699,461,41,4,0.7442,0.01,0.0,0.0065,227.59,192,Daily,Basic,technical_friction,Low,10,1
SYN-18700,612,56,3,0.6606,0.0,0.0,0.0,12825.43,71,Daily,Enterprise,technical_friction,Low,20,1
SYN-18701,766,67,5,0.2189,0.35,0.0,0.2275,286.07,309,Weekly,Basic,technical_friction,Medium,5,1
SYN-18702,1040,14,1,0.0773,0.605,1.0,0.7432,224.59,111,Daily,Basic,technical_friction,High,0,0
SYN-18703,297,50,2,0.8509,0.01,0.0,0.0065,970.33,25,Weekly,Pro,technical_friction,Low,15,1
SYN-18704,115,61,3,0.6611,0.07,0.0,0.0455,1242.24,340,Daily,Pro,price_sensitive,Low,5,1
SYN-18705,472,59,1,0.4994,0.1,0.0,0.065,762.23,238,Daily,Basic,price_sensitive,Low,15,1
SYN-18706,602,34,6,0.2042,0.655,1.0,0.7757,4624.78,92,Rarely,Enterprise,technical_friction,High,15,1
SYN-18707,252,69,2,0.4542,0.5,1.0,0.675,587.09,236,Rarely,Basic,price_sensitive,High,10,0
SYN-18708,980,119,3,0.4191,0.285,0.5,0.3602,11361.9,134,Weekly,Enterprise,price_sensitive,Medium,15,1
SYN-18709,879,28,2,0.7135,0.09,0.0,0.0585,421.51,115,Daily,Basic,technical_friction,Low,0,1
SYN-18710,544,15,3,0.144,0.685,0.0,0.4452,1122.68,168,Rarely,Pro,technical_friction,Medium,15,0
SYN-18711,496,35,4,0.5784,0.01,1.0,0.3565,11969.33,296,Daily,Enterprise,technical_friction,Medium,15,0
SYN-18712,46,20,3,0.7424,0.37,1.0,0.5905,746.42,200,Rarely,Basic,technical_friction,High,10,0
SYN-18713,591,18,2,0.2137,0.635,1.0,0.7628,603.09,104,Weekly,Basic,technical_friction,High,15,0
SYN-18714,656,96,4,0.4772,0.045,0.0,0.0292,2145.26,194,Daily,Pro,price_sensitive,Low,5,1
SYN-18715,981,23,0,0.7162,0.02,0.0,0.013,493.37,115,Daily,Basic,technical_friction,Low,10,1
SYN-18716,552,22,2,0.4901,0.135,1.0,0.4378,698.3,290,Weekly,Basic,technical_friction,Medium,5,0
SYN-18717,174,18,3,0.5001,0.34,0.0,0.221,975.28,327,Rarely,Pro,price_sensitive,Low,10,1
