Customer_ID,Account_Age_Days,Login_Frequency,Daily_Usage_Mins,Plan_Tier,Support_Tickets_90Days,API_Utilization_Rate,Churn,Support_Ticket_Friction
6c1df201-bdae-4385-b597-dc2a58dc4f45,1019,Rarely,5,Basic,3,0.19,1,0.5
e9bba54d-69dd-4472-ae63-36b1d132907c,31,Weekly,47,Pro,9,0.68,0,0.1875
ea231e39-a5a7-4452-8dec-b1981c9237bb,684,Rarely,5,Basic,0,0.04,1,0.0
c37deacb-e7f6-41cf-98ec-18e104e7d76b,931,Rarely,7,Enterprise,0,0.6,1,0.0
d1315f38-fb47-4fe0-a8b9-d61e9e6e7230,498,Daily,18,Pro,0,0.36,1,0.0
56db77e3-ddeb-4f5e-81ac-dd5ce26dfa1a,853,Rarely,13,Enterprise,8,0.67,1,0.5714285714285714
9f392915-d580-454c-bcf0-4aff955742e2,561,Weekly,36,Enterprise,8,0.39,0,0.21621621621621623
5f23edfd-5c07-4339-be2b-38e93469f428,952,Weekly,6,Basic,1,0.37,0,0.14285714285714285
1c59b17f-58fd-48e2-9ad7-02ced87b5fd6,1091,Weekly,8,Pro,2,0.62,1,0.2222222222222222
ad95ae0f-688a-4ba4-b6ba-943aac9bbd32,162,Daily,116,Basic,1,0.85,0,0.008547008547008548
a489d5c4-a678-478e-842b-918a8f022865,342,Daily,31,Pro,4,0.63,0,0.125
4c1d9a79-ec44-473c-b41a-04a5f013a475,380,Weekly,17,Basic,1,0.01,1,0.05555555555555555
d62f45ed-362d-40ca-9b3d-9fb58c6163d4,1073,Daily,98,Pro,1,0.54,0,0.010101010101010102
dd76d510-93a8-426d-90ca-0323c99f8fe5,725,Rarely,14,Pro,2,0.08,1,0.13333333333333333
f4c516cb-5c36-403b-a7ed-038e55732b32,58,Daily,24,Pro,9,0.32,0,0.36
7a0cc655-c83e-4a00-8324-e9f08c537c89,926,Daily,58,Basic,0,0.59,0,0.0
99d31f34-96c3-4fc8-be4b-8bd0d19ee90e,770,Weekly,3,Enterprise,12,0.16,1,3.0
89f00b73-80a6-4d69-bb40-808d1f740cad,680,Weekly,56,Basic,3,0.59,0,0.05263157894736842
a5899095-a353-42a6-855e-8da9e4aa3ff1,309,Weekly,10,Basic,1,0.49,1,0.09090909090909091
db35bdce-c7e6-41ff-91c1-05a229a05f4f,586,Daily,58,Basic,1,0.25,0,0.01694915254237288
7c7e5b59-265c-485e-a85a-1c00c5da299e,779,Rarely,1,Pro,4,0.77,1,2.0
65c8148c-d520-4dd6-8090-6a4ac96a7064,159,Rarely,6,Basic,3,0.26,1,0.42857142857142855
d854074e-b522-4c7f-8bcb-caf3a8fd8705,29,Daily,98,Enterprise,4,0.46,0,0.04040404040404041
18680669-ddb4-47ef-9151-a24ec993f075,588,Daily,105,Enterprise,6,0.71,0,0.05660377358490566
de463406-f03f-4939-b053-e8a319121c14,459,Daily,40,Basic,0,0.71,0,0.0
d78e18f8-fb9d-4610-8c6d-cc7291462cac,356,Daily,90,Basic,0,0.81,0,0.0
d1e96511-e844-46de-9c4f-53a2afa6b7e7,557,Daily,21,Pro,0,0.8,0,0.0
a2794247-1ea3-4756-8aaf-5914018f453e,429,Weekly,9,Pro,14,0.22,1,1.4
211e79b5-2a10-4bc2-bb13-541900225f2c,942,Daily,70,Enterprise,2,0.01,1,0.028169014084507043
e0611e95-6b25-42b5-8273-2d3eb54f1bae,722,Rarely,8,Pro,1,0.57,1,0.1111111111111111
9bd69d13-36c2-4ee0-8534-d33591a519ef,958,Rarely,12,Enterprise,0,0.27,1,0.0
822cf084-15a2-458f-b041-a0c83102ca7c,408,Rarely,8,Pro,1,0.1,1,0.1111111111111111
3a3539b1-62a7-415d-8fa3-971a61407bcb,942,Weekly,49,Pro,1,0.46,0,0.02
f177a72f-3e72-4abe-bcf7-7480593e1cf6,148,Weekly,10,Pro,0,0.51,1,0.0
540b381f-056d-4d12-b0e1-b9806f63c521,573,Weekly,47,Pro,0,0.64,0,0.0
1ac69b6f-1a00-45d3-bb8e-b5657583e40f,74,Rarely,12,Basic,3,0.06,1,0.23076923076923078
01ad6f88-e60f-4629-9168-bd5a72d7b773,672,Daily,16,Pro,0,0.97,0,0.0
af3fd4d1-b41b-4c81-a254-56648942aca5,242,Weekly,56,Pro,1,0.46,0,0.017543859649122806
db3b0e70-7877-42f1-bd45-adb1bca178ed,199,Weekly,51,Pro,0,0.58,0,0.0
abaaf093-7ca4-4e68-8819-82df27781a88,190,Rarely,4,Basic,1,0.01,1,0.2
d382d5b8-c1ae-4389-94cd-25c3e056a1df,676,Weekly,3,Basic,1,0.37,1,0.25
ada49ee3-f2d3-4477-afec-cc12fe337e8a,975,Weekly,1,Basic,3,0.33,1,1.5
a6c56626-3e77-4d06-9b63-0bc834d0e329,308,Weekly,2,Basic,0,0.25,1,0.0
70cb84e5-006c-4fcd-80fc-d5b3e50c8405,816,Daily,68,Enterprise,6,0.52,0,0.08695652173913043
e38d6207-6f89-42d0-a066-3ab32631d9e5,366,Rarely,2,Enterprise,9,0.01,1,3.0
ab00ac94-0403-45ee-8ce7-14ec9de7e991,362,Daily,84,Enterprise,1,0.74,0,0.011764705882352941
5190a91e-a58c-4dec-a5c2-cb244cacc686,101,Rarely,1,Enterprise,5,0.35,1,2.5
06452532-a28a-4cff-942f-bcd552c4ce16,733,Daily,22,Pro,2,0.36,0,0.08695652173913043
b068d63e-ef54-4127-95f2-44545f57aebc,1039,Weekly,7,Basic,17,0.71,1,2.125
c7dc4454-be5b-4ac6-a3b4-26abb1689d8a,146,Weekly,14,Basic,0,0.19,1,0.0
588b1cb5-5195-4bcd-9ba4-f5be3d460798,18,Daily,76,Pro,4,0.39,0,0.05194805194805195
dcfb665c-841b-4134-8293-2772b5b45fb0,679,Weekly,15,Enterprise,3,0.6,0,0.1875
7aaaf619-6faf-4242-b9cd-d3ffc440ed1f,477,Daily,21,Basic,0,0.26,0,0.0
93e847cc-663b-4d1a-a124-8228c86c842f,307,Weekly,9,Enterprise,2,0.73,1,0.2
1a7794b5-f15d-4961-9e3a-3f2d15e9fc62,36,Weekly,6,Basic,6,0.27,1,0.8571428571428571
902dc43a-7b56-43b3-9fa3-886706db2ee3,1030,Daily,45,Basic,0,0.58,0,0.0
49300540-6651-407c-af44-ece973f782d2,465,Weekly,36,Enterprise,8,0.67,0,0.21621621621621623
8570e862-35bb-475f-844a-370c4c828fed,810,Daily,19,Basic,0,0.8,0,0.0
2cdc55a5-425e-493b-b790-fbe73728ee6b,467,Weekly,24,Basic,0,0.42,0,0.0
ff8c6fe5-278b-4f15-8dea-50545e3c3c39,733,Weekly,24,Pro,0,0.47,1,0.0
e6ad6ada-afb8-480d-bf05-0fd142382431,546,Daily,105,Enterprise,2,0.7,0,0.018867924528301886
d38d23b5-52d1-43d5-9343-ec63bfbda89e,1063,Rarely,10,Basic,4,0.2,1,0.36363636363636365
7fe0b0db-3ac0-47fa-9f7e-ab5df77e2d36,1087,Daily,52,Enterprise,3,0.61,0,0.05660377358490566
f2d8d312-d7ce-4a0c-a1ca-f50021e71f94,476,Daily,109,Basic,1,0.52,0,0.00909090909090909
c76e89ad-82a8-4a99-8259-6bf6a3c9b4c8,793,Rarely,4,Basic,0,0.16,1,0.0
013e6438-c04e-4b53-ad83-7dcbf19b3d75,905,Daily,36,Basic,2,0.49,0,0.05405405405405406
3e4d10eb-b5e2-4a66-8bb3-39de20a811ee,1086,Daily,23,Basic,4,0.26,0,0.16666666666666666
e3fcb670-d642-4864-b2ed-e5e6ba269c13,986,Rarely,10,Basic,1,0.88,0,0.09090909090909091
1466024d-73f3-450e-923f-03ceaf2b7055,766,Daily,28,Pro,0,0.88,0,0.0
a6a261e3-bb72-4143-b018-3d7396b67593,837,Weekly,7,Basic,1,0.46,0,0.125
05273cd9-83a7-45de-b97a-be5dca48048c,353,Weekly,20,Pro,1,0.99,0,0.047619047619047616
a7f41462-639d-4409-b5fa-3985548eb388,489,Daily,15,Basic,0,0.38,0,0.0
85eb8733-62fb-47c8-a3b3-788530285d5e,521,Weekly,5,Basic,0,0.2,1,0.0
95a1c80f-ebbc-4f58-829b-475fd03b7f0f,452,Weekly,4,Enterprise,0,0.75,0,0.0
fefe4751-c32a-4830-8fd8-5dec8368c59e,559,Rarely,2,Pro,3,0.79,1,1.0
4b4b075c-557c-44a7-938b-bfd18104a515,272,Daily,95,Pro,2,0.55,0,0.020833333333333332
29e1735c-cfff-472a-bcf4-8f32085092ea,442,Daily,83,Enterprise,1,0.85,0,0.011904761904761904
4014fac9-3fb8-438b-a2d7-417d00e9c5bf,676,Weekly,12,Pro,2,0.23,1,0.15384615384615385
d9f9015b-dd99-43e0-864d-e90e91db2f4a,113,Weekly,17,Enterprise,0,0.99,0,0.0
fda5e6a2-9c88-4f0f-8f33-242b89edc6cb,911,Daily,93,Pro,0,0.78,0,0.0
aebe9ad6-d72a-4891-b9f0-cdb51366057e,1062,Daily,19,Basic,1,0.42,0,0.05
1b043560-a5e2-4390-9055-8aa86179eb9b,140,Daily,94,Basic,2,0.01,1,0.021052631578947368
476bf256-be53-45bd-ae30-bbcd57a1bf00,911,Daily,18,Pro,0,0.62,0,0.0
75574c6a-517f-4a82-a556-85842e50ae6b,861,Rarely,10,Basic,1,0.57,1,0.09090909090909091
9f27d595-fb2f-42db-87fc-9f23cc913751,346,Daily,49,Basic,1,0.25,1,0.02
1c1ebfcc-c318-4c5b-bae0-6ab08e9984f5,691,Weekly,37,Basic,2,0.72,0,0.05263157894736842
9c022bb1-f506-445f-b465-289ff95b0b04,210,Daily,59,Basic,11,0.81,0,0.18333333333333332
7abb0acf-0b84-4d65-9781-e3f996772edd,611,Weekly,14,Basic,0,0.01,1,0.0
9a57a869-9213-405c-9ce2-2c70ad3a9c35,62,Rarely,14,Basic,2,0.56,1,0.13333333333333333
e1cc1b20-9e53-46aa-bb34-de22f44386f3,151,Daily,87,Pro,3,0.56,0,0.03409090909090909
0faa521f-950d-4485-b202-d656cbe98f85,967,Weekly,25,Pro,1,0.85,0,0.038461538461538464
bedff674-336b-41ad-8a38-cbe38bbf919e,952,Rarely,3,Basic,4,0.53,1,1.0
40a522a0-5ecf-4cda-8e19-8cadb02debb9,503,Daily,45,Enterprise,2,0.64,0,0.043478260869565216
930ebd6a-5cf4-41b2-aa53-b62164751d4d,1073,Daily,27,Basic,1,0.18,0,0.03571428571428571
24604a8c-354a-443f-bc5a-fa83cc2b9787,79,Weekly,55,Enterprise,0,0.68,0,0.0
16f2e660-a321-4ee4-a033-e99e2ad3ced1,822,Daily,18,Pro,2,0.63,1,0.10526315789473684
9840e24d-935d-4eb5-b455-4907c9470afa,973,Daily,57,Enterprise,3,0.58,0,0.05172413793103448
a7fb6090-2337-4f82-a49e-97e5cfdc2d6d,1063,Rarely,14,Basic,0,0.28,1,0.0
d3f8734e-8d19-44b0-a213-de91262b6375,950,Daily,15,Pro,1,0.62,0,0.0625
9af6dd33-bb74-473b-adc6-1ccb8f553f6e,242,Rarely,2,Basic,0,0.01,1,0.0
204b2736-4e6c-47b2-b8e9-d90fc4f1f6d4,127,Daily,46,Basic,3,0.46,0,0.06382978723404255
248c628a-c26a-461b-9653-13763c63345c,102,Weekly,31,Pro,2,0.75,0,0.0625
1c62576f-9192-4287-ade0-532bb7099d00,56,Daily,55,Basic,10,0.85,0,0.17857142857142858
7744fb17-29c3-4faa-8164-f916e550ad41,169,Rarely,9,Enterprise,12,0.46,1,1.2
48b52f15-ea24-45d4-9ca7-01b6f1c87d89,442,Rarely,9,Basic,8,0.48,1,0.8
cc123c84-86c0-4087-a887-6bffa289133b,131,Weekly,29,Pro,2,0.55,0,0.06666666666666667
1125cf1a-89e3-4e04-8366-0f31b7a8c1ee,430,Rarely,12,Basic,10,0.01,1,0.7692307692307693
4e093e67-b280-4fcb-92cf-e276d2485446,222,Daily,112,Pro,8,0.84,0,0.07079646017699115
8bcaf6b6-1f73-4e75-8a15-beb2235fcb20,564,Daily,54,Basic,0,0.27,0,0.0
181b3da0-ecd6-4d0a-add8-be2ca2b3d565,762,Rarely,12,Basic,4,0.59,1,0.3076923076923077
b300b7c1-1ad1-46f7-b73e-3d7d47a54097,1067,Weekly,13,Pro,3,0.23,1,0.21428571428571427
0e67e8b3-3a71-4a3c-a2ea-b3c1b612b563,1089,Daily,26,Basic,0,0.67,0,0.0
824fec6c-1253-4178-a318-66161906c0f6,920,Daily,87,Basic,0,0.6,0,0.0
cb2069a6-ecff-4448-a117-36705090922f,139,Rarely,12,Pro,4,0.99,0,0.3076923076923077
42df406b-5018-4643-8da1-96237a0014c0,836,Rarely,6,Pro,14,0.17,1,2.0
050d958e-7965-4ac9-ae10-4717c3326c2e,244,Weekly,38,Pro,4,0.99,0,0.10256410256410256
69e54cab-6f52-45f4-a802-7d0e7296b713,974,Rarely,14,Basic,0,0.74,0,0.0
068b54d7-7461-4d1c-885e-f5b43efed384,269,Daily,43,Basic,0,0.92,0,0.0
969ee976-a8b4-4542-848b-481711c639f9,38,Daily,119,Basic,7,0.48,0,0.058333333333333334
3efca312-5d5a-42fd-863d-5f8160da8eda,50,Daily,20,Enterprise,0,0.3,1,0.0
0313e5fc-4e4f-4ce9-8244-1a5bc41ebc6d,764,Weekly,48,Basic,0,0.44,0,0.0
9c13c442-d543-4c77-8ba6-5c8d75f18b8e,1020,Rarely,13,Basic,1,0.27,1,0.07142857142857142
749507b2-9224-4cf5-8f99-e23b7834227a,383,Weekly,39,Enterprise,2,0.57,0,0.05
0d088a1a-1a8c-47bc-b1e3-2883567c8d57,49,Daily,119,Enterprise,0,0.6,0,0.0
702a7560-478e-43e3-b42c-a2ed00b33228,767,Daily,46,Basic,2,0.38,0,0.0425531914893617
d16c12a9-f08b-4da2-8560-8233ee645f66,256,Weekly,51,Pro,4,0.62,1,0.07692307692307693
f873f565-2b92-472f-bb24-274fda087ada,667,Rarely,7,Basic,1,0.15,1,0.125
0e4be04c-3e20-4dc4-9774-4ba571517a1e,241,Weekly,5,Basic,4,0.22,1,0.6666666666666666
63b8a736-a15f-4937-8380-0e11dce3af68,197,Weekly,5,Basic,1,0.59,0,0.16666666666666666
a500d55a-3da0-4e8f-b17c-85af82936c67,269,Daily,20,Pro,0,0.3,0,0.0
dde6d382-1cea-4c46-9cd8-fb752f05edfa,506,Rarely,4,Basic,13,0.44,1,2.6
539b7a50-b826-45f3-b1ba-2d2c87145839,897,Daily,114,Pro,0,0.46,0,0.0
05b20131-27ad-4402-9873-064628528c41,414,Weekly,8,Enterprise,6,0.59,1,0.6666666666666666
6ba4c40a-561c-4b49-aff4-66fea01c51b2,1065,Weekly,33,Basic,3,0.66,0,0.08823529411764706
333b408c-ba80-46ee-a294-49f801b18f2e,703,Daily,35,Basic,0,0.55,0,0.0
366001d6-9bec-4667-b80c-18045a682f7f,322,Weekly,7,Pro,15,0.31,1,1.875
280acb82-15c6-4405-bff6-6da94353fe90,528,Weekly,28,Basic,1,0.21,1,0.034482758620689655
1b6aeb80-19b1-4e2c-a645-269c6730c5dc,640,Daily,57,Enterprise,3,0.66,0,0.05172413793103448
5fe80e70-cd03-4931-9fbf-fb91966111a5,365,Weekly,49,Basic,3,0.46,1,0.06
d0a3cca6-665f-4553-abe5-e456e09e61b3,429,Daily,54,Pro,15,0.9,0,0.2727272727272727
90176b19-8557-409e-b6db-b3d4eb7d7d11,1008,Weekly,42,Pro,4,0.35,0,0.09302325581395349
cbef92e4-7784-403c-a3e0-946165f63ee6,782,Weekly,18,Basic,0,0.88,0,0.0
ac53d453-659d-4761-8a73-8fea7075e7c4,39,Daily,47,Enterprise,1,0.39,0,0.020833333333333332
dcfcc356-d00b-4a9e-b6a1-7c985fadc5f9,765,Daily,16,Enterprise,0,0.34,1,0.0
1aa9d433-3d5b-4145-b474-88473606a008,923,Daily,15,Pro,1,0.48,0,0.0625
22ade6ca-f3f7-4677-87fb-e19a252742ee,42,Daily,61,Basic,1,0.5,1,0.016129032258064516
315b2683-fc20-40f3-aa12-832356b47d70,1073,Daily,22,Pro,1,0.6,0,0.043478260869565216
48da2981-ab1e-418b-8977-0b0dd3ba6bd6,53,Daily,25,Pro,3,0.57,0,0.11538461538461539
99698678-9b95-4150-b797-beb3d168f033,213,Weekly,33,Enterprise,0,0.75,0,0.0
9b0d27fb-d761-455e-a8a7-b24467ceec68,730,Weekly,3,Basic,11,0.53,1,2.75
fa285409-c9a5-49ea-8754-965d1ae758c8,568,Daily,28,Pro,1,0.01,1,0.034482758620689655
fcbe9fc1-e176-499e-a891-dfd5a82f4efd,503,Daily,52,Enterprise,7,0.77,0,0.1320754716981132
73275296-9a2d-4f31-887e-5df612106a84,781,Rarely,3,Basic,0,0.45,1,0.0
7a534a7a-bb78-42f5-a44d-6d08fcf3ef93,824,Daily,105,Basic,1,0.29,0,0.009433962264150943
b00461b7-cae5-4eee-8431-270057024493,525,Daily,36,Enterprise,0,0.56,0,0.0
4a088bcd-4876-45a4-874e-57956461fa61,758,Weekly,8,Pro,17,0.01,1,1.8888888888888888
ed19b094-c7da-4c69-bf9d-9724f02881ab,312,Daily,22,Pro,4,0.67,0,0.17391304347826086
3e310a12-065c-4b41-83d5-ffd23658c28b,827,Daily,56,Enterprise,0,0.32,0,0.0
f7f6a010-1ebe-4842-8389-91c2378b94c1,986,Daily,93,Basic,3,0.4,0,0.031914893617021274
b977af3e-e479-4617-ac0b-88187eaf548a,19,Weekly,47,Basic,3,0.26,1,0.0625
853e766b-7da3-4a17-91ad-8e587aaa1505,320,Rarely,14,Basic,1,0.12,1,0.06666666666666667
9f7661e5-8a83-4511-a6ba-727f982308d7,566,Daily,36,Pro,0,0.82,0,0.0
3d011c31-a12a-4a35-939c-d96e99a0e32a,1044,Daily,33,Pro,2,0.41,1,0.058823529411764705
f92e7db1-ecd1-4779-b04a-9d8240d5f642,593,Weekly,29,Pro,1,0.76,0,0.03333333333333333
249aa8d3-5aad-4b19-9e0b-66f79a9d7be9,108,Weekly,13,Pro,4,0.61,1,0.2857142857142857
a8159099-fe07-4b66-a980-db126a5906f3,441,Rarely,6,Enterprise,1,0.25,1,0.14285714285714285
55d46f42-12dd-4c9f-a8bd-f37e3b075661,895,Daily,39,Enterprise,0,0.33,0,0.0
9056ede9-ea2e-4373-b3fe-cbe1c2241dfb,392,Daily,44,Enterprise,3,0.82,0,0.06666666666666667
d1e9f41a-9183-482e-baa5-1675d2341dce,344,Rarely,3,Basic,0,0.29,1,0.0
406bb703-cda0-43ff-9e45-e63ff0a407ee,424,Weekly,28,Pro,2,0.61,1,0.06896551724137931
9c549f71-926a-4ac0-9093-9a233ec4600e,949,Weekly,7,Basic,1,0.59,1,0.125
4bf46de1-95c7-49f5-8deb-fba2b4ac0186,192,Rarely,7,Basic,1,0.46,1,0.125
bf24037f-97b9-445a-932e-6840f5ca5aa0,1042,Daily,42,Pro,1,0.08,1,0.023255813953488372
358bea72-4c69-486c-92c1-8918a5b6da70,338,Daily,109,Basic,8,0.33,1,0.07272727272727272
2aeb78ea-16f0-4636-9e9e-99a01bd7a560,616,Daily,115,Basic,3,0.57,0,0.02586206896551724
ea73ed24-a7f1-4508-863b-4f78b4ad4cf4,168,Weekly,18,Enterprise,2,0.33,0,0.10526315789473684
8ee4b203-00ee-4018-940c-04f5b81d54df,72,Daily,17,Basic,4,0.82,0,0.2222222222222222
ca6537fb-968b-42e6-ab59-07a1d362ffd3,93,Weekly,43,Pro,5,0.31,1,0.11363636363636363
cd4aefc8-3201-489a-8a15-d08c89693ad5,899,Weekly,21,Enterprise,16,0.45,0,0.7272727272727273
a39e530a-6891-4eb1-b48a-889245132743,701,Weekly,58,Basic,2,0.41,1,0.03389830508474576
1cb9244d-6932-439b-be04-b15bbb87ee92,382,Daily,58,Pro,1,0.56,0,0.01694915254237288
96268c68-48c4-43a8-a5be-68deeff90d4f,416,Daily,76,Pro,2,0.32,1,0.025974025974025976
48963063-989c-4e45-aeec-514ba8abf810,841,Weekly,14,Enterprise,0,0.25,1,0.0
55356259-8bde-466b-a3a5-f5356d55efa6,395,Daily,51,Basic,1,0.81,0,0.019230769230769232
45bf7812-ad3a-4ec8-8870-c50951246525,722,Daily,101,Enterprise,1,0.94,0,0.00980392156862745
14b9a3c4-f82b-4421-842e-0051696a6130,917,Weekly,29,Basic,1,0.48,0,0.03333333333333333
5aa869fe-b92a-401a-9f9c-c8b9db8c97ba,1033,Weekly,6,Basic,2,0.56,1,0.2857142857142857
d0cf61f5-b66a-4dc1-91fe-5659ab632c05,984,Rarely,5,Basic,4,0.42,1,0.6666666666666666
92725736-517e-4c65-aa4e-55bc94dee52d,515,Daily,87,Enterprise,0,0.49,0,0.0
6881f595-a745-4ce1-b5e0-6fb377f5a576,269,Daily,56,Pro,0,0.23,0,0.0
4b95a883-f854-43da-826b-7a6327f7c267,685,Weekly,58,Pro,2,0.99,0,0.03389830508474576
16eb6d4f-ed88-4a9e-b40e-a581eca9d0b6,1036,Daily,26,Basic,2,0.33,0,0.07407407407407407
c04e4eae-6d8b-47bc-a13e-19a8140c6aea,46,Weekly,53,Pro,0,0.62,0,0.0
0b7cede2-b412-4ac7-8f21-01b27ae2cdd9,207,Rarely,4,Basic,4,0.16,1,0.8
53de08f4-a3d4-4d29-a10e-e067e61f9bba,698,Daily,97,Basic,3,0.5,0,0.030612244897959183
f94f0ba4-f238-4394-b918-cc72ec9f70bc,579,Daily,43,Basic,4,0.76,0,0.09090909090909091
8dc6df15-ad55-41f0-aa51-3cc13398a2a5,873,Rarely,5,Basic,9,0.18,1,1.5
1392b3bf-6dbd-4178-a103-675abc2cf496,113,Daily,59,Enterprise,2,0.18,0,0.03333333333333333
429a215a-ddc4-482a-b109-294a090046c1,669,Weekly,17,Basic,3,0.51,0,0.16666666666666666
55702ece-d2d9-4e23-862d-9e7cc96e50bd,622,Daily,71,Basic,4,0.5,0,0.05555555555555555
54110bee-4c55-4a5e-a4ee-e5c6d93d686d,843,Daily,52,Basic,1,0.22,1,0.018867924528301886
a27fc65b-6a4e-45e6-a5ad-a983e6681116,881,Daily,33,Enterprise,6,0.6,0,0.17647058823529413
5a066dd3-7c6f-42f8-aaaa-d8884c32d7f8,814,Daily,50,Enterprise,0,0.39,0,0.0
18369a32-bee0-43b7-b671-4bd005e822bd,437,Daily,52,Basic,0,0.62,0,0.0
33a3c2cd-4276-4e4c-9dcf-8a89006ac173,630,Rarely,8,Basic,1,0.19,1,0.1111111111111111
2d174853-82db-45a2-a2bc-2fd1bf33e0e2,1011,Daily,25,Basic,1,0.35,0,0.038461538461538464
a4542e44-50ed-4fee-8a00-d48f4842539e,858,Daily,19,Pro,2,0.56,0,0.1
c63f5401-e8d1-41ae-9851-0dd1167f5a28,1052,Weekly,51,Pro,0,0.5,1,0.0
1c37cb02-65fc-4a04-80a2-10d132ba0c1f,905,Daily,47,Basic,4,0.36,0,0.08333333333333333
ab55969a-04b4-4dd1-a221-62fda4efbba5,962,Daily,101,Enterprise,0,0.46,0,0.0
135d8981-3395-448e-8dd0-39f625467fee,624,Daily,17,Pro,0,0.53,0,0.0
7f879793-f1ee-448d-9e8f-c8367c11450c,192,Daily,49,Pro,1,0.59,0,0.02
2e6a4999-6844-41d8-97a9-101f05df5581,39,Rarely,7,Basic,3,0.55,1,0.375
0c7eaec9-ff53-4b30-9c35-21ae38d7e8dd,371,Daily,26,Pro,0,0.43,0,0.0
ee7e6568-167f-4596-a719-28d7d7d7be0a,462,Daily,70,Pro,5,0.56,0,0.07042253521126761
bfa780f1-aea5-49ff-a626-560c910224ef,122,Weekly,8,Enterprise,2,0.03,1,0.2222222222222222
fce0664e-29a4-493f-bc3a-d83027f26bb5,561,Weekly,17,Basic,1,0.47,0,0.05555555555555555
d563fbf2-49a0-47b7-9603-ea3516b18b66,676,Daily,31,Basic,4,0.73,0,0.125
1b69804a-47a2-4d03-add0-ef735c8db7ce,706,Weekly,57,Pro,0,0.52,0,0.0
48088f56-8181-4d74-88a2-54ec270268fa,56,Daily,49,Basic,1,0.37,0,0.02
e1697dbc-9b31-4ead-8a25-af5697235fc9,8,Weekly,57,Basic,0,0.7,0,0.0
fbf0d36d-e187-4fbe-91ec-85bc0e4089aa,319,Weekly,30,Basic,4,0.37,1,0.12903225806451613
8a883ab2-bdc9-48bc-8661-382896585a67,349,Daily,95,Basic,3,0.96,0,0.03125
f0f280c1-1c58-4842-8473-0713d1f61afb,338,Weekly,12,Pro,0,0.15,1,0.0
be6ac3d2-9ce8-4bd2-a923-f4c2a2612386,150,Weekly,37,Basic,1,0.16,1,0.02631578947368421
643de5bd-3bf0-4bc0-a714-773490483489,170,Weekly,35,Basic,0,0.68,0,0.0
9338e45c-c7e1-4bae-ac9c-85977d4d5d76,656,Weekly,12,Enterprise,0,0.38,1,0.0
29ed0c6f-3954-4266-ad59-30c95101c9cd,600,Rarely,6,Pro,3,0.71,1,0.42857142857142855
5eaceb3f-9661-4c58-8bbc-93bbea797bb6,61,Weekly,51,Pro,3,0.32,1,0.057692307692307696
2d5179a4-900c-44af-bf94-e1fa318a5a3c,963,Rarely,10,Basic,4,0.01,1,0.36363636363636365
45a6c93d-caa8-4452-b86a-011f9f8f8b27,938,Weekly,50,Pro,1,0.16,0,0.0196078431372549
c54aed48-557f-4405-a496-23fd0c653b99,149,Weekly,12,Pro,1,0.14,1,0.07692307692307693
4a9af0fa-4d3a-440a-ad61-730e53cbc8b4,1038,Rarely,8,Basic,2,0.99,0,0.2222222222222222
cadcffaf-e05d-4760-9c8d-1ec3659df54a,318,Weekly,54,Basic,1,0.33,0,0.01818181818181818
96b25ad1-2e0e-4904-9aa3-be79ec6ddaa7,575,Daily,68,Enterprise,1,0.74,0,0.014492753623188406
3fc522f5-5b2c-41ac-bad2-8267c117db07,344,Daily,60,Basic,4,0.83,0,0.06557377049180328
c8dadad4-8d0c-4782-bc41-8fdc9b7159b1,706,Weekly,11,Basic,3,0.41,1,0.25
ac26d426-a821-4ac9-bb65-bfd466f413c1,175,Daily,112,Basic,2,0.69,0,0.017699115044247787
af907463-2673-4f5d-bac1-5e75887e103e,658,Weekly,41,Pro,0,0.6,0,0.0
0016b14c-da3e-41a0-ace3-2571d8f28e6f,590,Daily,49,Basic,3,0.06,1,0.06
dfe79a11-1f47-4fdd-ada4-30baa3650d6d,1055,Daily,38,Enterprise,2,0.09,1,0.05128205128205128
ee572698-ae94-4933-9787-e587aa8ba111,80,Rarely,9,Basic,10,0.57,1,1.0
6f018bf8-56d4-4ed7-ba51-35b23860d966,179,Daily,75,Pro,0,0.74,0,0.0
48b23bc3-0232-468b-a25b-0c58185fd383,1085,Weekly,53,Pro,3,0.66,0,0.05555555555555555
1f78d6c3-06a5-48b0-99ed-fd76e7f3aedb,692,Daily,34,Basic,3,0.38,0,0.08571428571428572
c59fafcf-609a-4fdc-8568-85371412048d,99,Weekly,45,Pro,1,0.81,0,0.021739130434782608
23dc103d-6e33-4b9a-a5a2-14a21cd6edaf,668,Weekly,1,Pro,0,0.54,1,0.0
54086604-0b18-4ffe-9e6d-38d46850590f,659,Weekly,1,Enterprise,0,0.34,1,0.0
1e620e08-a235-40f4-8243-eb1033cb53bf,741,Weekly,41,Pro,2,0.41,0,0.047619047619047616
503fa887-dea2-4a19-979c-aa5afb280088,357,Weekly,17,Pro,3,0.31,0,0.16666666666666666
19805afd-3463-4514-9d51-388b250bd3a5,867,Weekly,9,Basic,1,0.07,0,0.1
7fd96445-0a98-4412-9453-90cc2f2f6887,52,Weekly,18,Basic,3,0.4,0,0.15789473684210525
e03cd796-6401-4196-ba28-626c02978bdd,169,Rarely,7,Pro,8,0.44,0,1.0
3c896b26-cc79-4a19-b7f6-6852ea6628d8,784,Weekly,44,Enterprise,0,0.63,0,0.0
