customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,MRR,Days_To_Renewal,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,Retained
SYN-20582,846,23,3,0.8401,0.0698,0.0,0.0431,2822.71,81,Daily,Pro,technical_friction,Low,0,1
SYN-20583,414,31,5,0.2052,0.7058,1.0,0.8559,1894.96,196,Weekly,Pro,technical_friction,High,0,1
SYN-20584,178,82,2,0.7896,0.0,1.0,0.3649,277.51,213,Daily,Basic,technical_friction,Medium,5,1
SYN-20585,420,35,4,0.2637,0.7363,1.0,0.7909,2192.88,197,Weekly,Pro,technical_friction,High,10,1
SYN-20586,317,19,2,0.814,0.1623,0.0,0.091,435.23,157,Daily,Basic,technical_friction,Low,15,0
SYN-20587,905,15,3,0.3568,0.6507,1.0,0.7585,578.15,365,Weekly,Basic,technical_friction,High,20,1
SYN-20588,82,52,5,0.3097,0.7716,0.5,0.6472,2649.61,237,Rarely,Pro,technical_friction,High,20,1
SYN-20589,540,40,3,0.0812,0.7628,1.0,0.8461,909.31,257,Daily,Pro,technical_friction,High,10,0
SYN-20590,89,66,0,0.6495,0.0264,0.0,0.0246,1680.47,82,Weekly,Pro,technical_friction,Low,0,1
SYN-20591,325,19,3,0.7918,0.1358,1.0,0.4763,343.75,351,Daily,Basic,technical_friction,High,15,0
SYN-20592,498,15,2,0.1522,0.9541,0.5,0.8139,7999.4,239,Weekly,Enterprise,technical_friction,High,10,0
SYN-20593,590,11,0,0.8133,0.4136,0.0,0.2427,652.29,345,Weekly,Basic,technical_friction,Medium,20,0
SYN-20594,359,20,0,0.6491,0.2241,0.0,0.1278,2531.14,69,Rarely,Pro,technical_friction,Low,0,1
SYN-20595,691,32,2,0.1192,0.6868,1.0,0.7616,14019.01,19,Daily,Enterprise,technical_friction,High,0,1
SYN-20596,761,11,2,0.144,0.7509,0.5,0.6205,420.88,258,Daily,Basic,technical_friction,High,15,0
SYN-20597,143,58,3,0.7447,0.0,0.0,0.0007,2429.72,162,Daily,Pro,technical_friction,Low,0,1
SYN-20598,276,8,5,0.7638,0.429,1.0,0.6155,321.66,201,Daily,Basic,technical_friction,High,0,0
SYN-20599,701,91,5,0.3238,0.3982,1.0,0.616,2789.89,77,Weekly,Pro,technical_friction,High,15,0
SYN-20600,1078,28,5,0.6498,0.2582,0.0,0.1468,260.47,37,Weekly,Basic,technical_friction,Low,10,1
SYN-20601,770,25,2,0.843,0.057,1.0,0.3731,561.2,323,Daily,Basic,technical_friction,Medium,20,1
SYN-20602,353,43,1,0.6356,0.0698,1.0,0.3873,914.24,158,Daily,Pro,technical_friction,Medium,10,1
SYN-20603,703,34,3,0.2096,0.631,0.0,0.4211,789.27,54,Weekly,Basic,technical_friction,Medium,15,1
SYN-20604,817,15,4,0.0867,0.4713,0.0,0.3028,533.99,158,Weekly,Basic,technical_friction,Medium,15,1
SYN-20605,413,22,2,0.7497,0.1936,1.0,0.5025,248.29,13,Weekly,Basic,technical_friction,High,5,1
SYN-20606,339,31,0,0.7487,0.0567,0.0,0.002,547.38,210,Weekly,Basic,technical_friction,Low,0,1
SYN-20607,173,24,2,0.5831,0.093,1.0,0.4056,14224.28,74,Daily,Enterprise,technical_friction,Medium,10,0
SYN-20608,691,60,2,0.7731,0.001,1.0,0.3359,6757.99,177,Daily,Enterprise,technical_friction,Medium,5,1
SYN-20609,177,46,0,0.3224,0.5618,0.5,0.506,14333.91,130,Rarely,Enterprise,technical_friction,High,5,0
SYN-20610,443,12,2,0.7556,0.0086,0.0,0.0007,14986.94,151,Daily,Enterprise,technical_friction,Low,0,1
SYN-20611,920,21,3,0.5583,0.1624,0.0,0.1032,1395.22,156,Daily,Pro,technical_friction,Low,20,1
SYN-20612,167,64,3,0.7648,0.0089,0.0,0.0086,490.55,334,Daily,Basic,technical_friction,Low,10,1
SYN-20613,722,10,1,0.8621,0.138,0.0,0.0305,9507.78,291,Daily,Enterprise,technical_friction,Low,0,1
SYN-20614,749,16,2,0.2866,0.5985,1.0,0.7407,488.09,85,Daily,Basic,technical_friction,High,15,0
SYN-20615,473,13,1,0.7223,0.5333,1.0,0.7416,1594.88,206,Weekly,Pro,technical_friction,High,10,0
SYN-20616,875,21,4,0.3726,0.3014,0.0,0.2023,2888.64,275,Daily,Pro,technical_friction,Low,15,1
SYN-20617,872,11,6,0.4887,0.2167,0.0,0.1274,274.34,257,Daily,Basic,technical_friction,Low,5,0
SYN-20618,687,72,1,0.2476,0.09,0.0,0.0587,1523.57,318,Daily,Pro,technical_friction,Low,15,1
SYN-20619,823,30,4,0.1825,0.71,1.0,0.7537,3034.34,17,Daily,Pro,technical_friction,High,20,0
SYN-20620,980,33,5,0.2523,0.2962,0.0,0.2048,3585.11,176,Daily,Enterprise,technical_friction,Low,0,1
SYN-20621,571,43,2,0.5614,0.2006,0.0,0.1301,7235.75,50,Weekly,Enterprise,technical_friction,Low,0,1
SYN-20622,213,35,5,0.6182,0.0788,0.5,0.2332,2084.2,9,Daily,Pro,technical_friction,Medium,15,1
SYN-20623,918,32,4,0.7754,0.268,1.0,0.4934,13583.42,330,Rarely,Enterprise,technical_friction,High,15,1
SYN-20624,574,26,1,0.1245,0.7571,1.0,0.8104,1710.88,118,Weekly,Pro,technical_friction,High,5,0
SYN-20625,810,32,0,0.3639,0.1993,0.0,0.1356,5130.6,174,Weekly,Enterprise,technical_friction,Low,0,0
SYN-20626,967,28,9,0.4668,0.2158,1.0,0.4546,796.52,158,Weekly,Basic,technical_friction,High,20,0
SYN-20627,849,45,4,0.276,0.4006,0.0,0.2724,2684.15,327,Weekly,Pro,technical_friction,Medium,20,1
SYN-20628,224,23,8,0.8448,0.1291,1.0,0.4308,12658.77,338,Weekly,Enterprise,technical_friction,Medium,15,0
SYN-20629,975,42,1,0.6463,0.187,1.0,0.478,6044.97,206,Rarely,Enterprise,technical_friction,High,0,1
SYN-20630,184,19,0,0.7196,0.2566,0.0,0.1734,513.54,22,Rarely,Basic,technical_friction,Low,5,1
SYN-20631,394,1,4,0.2412,0.7539,0.0,0.4924,382.25,358,Daily,Basic,technical_friction,High,15,1
SYN-20632,751,32,2,0.0326,0.7039,1.0,0.84,790.61,58,Weekly,Basic,technical_friction,High,10,0
SYN-20633,760,27,3,0.2702,0.7432,1.0,0.8174,420.56,208,Weekly,Basic,technical_friction,High,5,0
SYN-20634,1043,38,3,0.3587,0.5452,0.0,0.3483,1845.35,21,Daily,Pro,technical_friction,Medium,5,0
SYN-20635,884,101,1,0.115,0.2671,0.5,0.3472,436.73,131,Daily,Basic,technical_friction,Medium,10,1
SYN-20636,852,34,0,0.2545,0.255,0.0,0.1292,8750.48,111,Daily,Enterprise,technical_friction,Low,5,1
SYN-20637,724,50,4,0.6749,0.0354,1.0,0.3796,6864.92,31,Daily,Enterprise,technical_friction,Medium,10,1
SYN-20638,238,20,4,0.738,0.137,1.0,0.4438,1516.57,152,Daily,Pro,technical_friction,Medium,0,0
SYN-20639,993,18,2,0.7714,0.0714,1.0,0.3873,1671.49,249,Weekly,Pro,technical_friction,Medium,10,0
SYN-20640,83,9,5,0.1566,0.9534,0.0,0.6519,11345.33,70,Weekly,Enterprise,technical_friction,High,10,0
SYN-20641,1055,67,1,0.6979,0.0247,1.0,0.3636,1439.46,356,Weekly,Pro,technical_friction,Medium,0,0
SYN-20642,353,12,0,0.19,0.9082,0.0,0.5968,782.24,311,Rarely,Basic,technical_friction,High,20,0
SYN-20643,996,17,3,0.2475,0.5,0.0,0.3175,274.54,158,Weekly,Basic,technical_friction,Medium,10,1
SYN-20644,694,123,1,0.787,0.0,0.0,0.0321,796.71,204,Weekly,Basic,technical_friction,Low,5,1
SYN-20645,163,27,3,0.7955,0.0162,0.0,0.0089,1132.2,47,Weekly,Pro,technical_friction,Low,5,1
SYN-20646,252,15,3,0.2215,0.4975,1.0,0.6939,5343.92,356,Weekly,Enterprise,technical_friction,High,5,0
SYN-20647,804,15,4,0.5729,0.4168,1.0,0.631,236.06,9,Rarely,Basic,technical_friction,High,20,1
SYN-20648,634,28,3,0.1954,0.6241,0.0,0.3977,1787.44,89,Weekly,Pro,technical_friction,Medium,0,0
SYN-20649,912,16,3,0.4809,0.1687,1.0,0.4514,12486.94,29,Daily,Enterprise,technical_friction,High,15,1
SYN-20650,897,21,3,0.2793,0.6326,0.0,0.4595,470.32,254,Weekly,Basic,technical_friction,High,5,0
SYN-20651,798,74,4,0.1412,0.6186,0.0,0.3924,1843.73,209,Rarely,Pro,technical_friction,Medium,5,0
SYN-20652,285,52,0,0.2454,0.4547,1.0,0.6318,11305.27,355,Weekly,Enterprise,technical_friction,High,15,1
SYN-20653,964,32,3,0.2224,0.5164,1.0,0.7131,983.15,1,Weekly,Pro,technical_friction,High,15,1
SYN-20654,707,22,7,0.2119,0.5428,0.0,0.3659,10738.17,197,Daily,Enterprise,technical_friction,Medium,20,1
SYN-20655,468,19,2,0.6802,0.0172,0.0,0.0407,276.5,298,Weekly,Basic,technical_friction,Low,5,1
SYN-20656,1050,16,3,0.2477,0.9377,1.0,0.9363,2769.94,277,Rarely,Pro,technical_friction,High,10,0
SYN-20657,883,121,4,0.4631,0.2182,0.0,0.1297,1764.58,287,Weekly,Pro,technical_friction,Low,5,1
SYN-20658,565,121,2,0.5908,0.0859,0.0,0.0381,280.88,108,Weekly,Basic,technical_friction,Low,0,1
SYN-20659,769,17,1,0.2426,0.9226,1.0,0.9399,5420.81,247,Weekly,Enterprise,technical_friction,High,0,0
SYN-20660,430,75,3,0.1713,0.4661,0.0,0.2961,891.81,313,Weekly,Pro,technical_friction,Medium,0,0
SYN-20661,507,17,0,0.5785,0.2655,0.0,0.1496,1083.23,207,Rarely,Pro,technical_friction,Low,10,0
SYN-20662,708,20,3,0.5556,0.0836,0.0,0.0639,470.63,38,Daily,Basic,technical_friction,Low,15,1
SYN-20663,174,24,2,0.5153,0.0528,0.5,0.2094,659.1,270,Daily,Basic,technical_friction,Low,20,0
SYN-20664,928,50,4,0.8606,0.0355,0.0,0.01,283.48,120,Weekly,Basic,technical_friction,Low,0,1
SYN-20665,1040,20,6,0.342,0.5135,0.0,0.3376,1808.97,91,Weekly,Pro,technical_friction,Medium,5,1
SYN-20666,554,20,2,0.9713,0.0212,0.0,0.0161,2000.23,13,Daily,Pro,technical_friction,Low,5,1
SYN-20667,705,57,3,0.2191,0.4769,1.0,0.699,654.51,42,Daily,Basic,technical_friction,High,20,0
SYN-20668,409,16,3,0.6981,0.1892,0.0,0.1271,344.31,60,Weekly,Basic,technical_friction,Low,0,1
SYN-20669,847,8,5,0.0988,0.9507,0.0,0.6235,441.98,70,Rarely,Basic,technical_friction,High,20,0
SYN-20670,1030,66,6,0.1212,0.5308,0.0,0.342,3815.45,95,Rarely,Enterprise,technical_friction,Medium,5,1
SYN-20671,396,64,2,0.8438,0.0475,1.0,0.4141,1208.8,174,Weekly,Pro,technical_friction,Medium,10,1
SYN-20672,785,25,3,0.804,0.0329,1.0,0.4002,553.93,327,Daily,Basic,technical_friction,Medium,20,1
SYN-20673,8,54,4,0.1073,0.5033,1.0,0.696,8136.51,303,Weekly,Enterprise,technical_friction,High,20,0
SYN-20674,932,62,2,0.0985,0.532,0.5,0.5223,3933.0,120,Daily,Enterprise,technical_friction,High,15,1
SYN-20675,687,34,6,0.6078,0.0263,0.0,0.0256,220.93,81,Daily,Basic,technical_friction,Low,10,1
SYN-20676,341,90,1,0.6411,0.0,1.0,0.3521,1770.27,67,Daily,Pro,technical_friction,Medium,10,1
SYN-20677,650,2,3,0.12,0.9932,1.0,0.9645,4400.44,60,Rarely,Enterprise,technical_friction,High,10,0
SYN-20678,385,33,5,0.1555,0.7693,0.0,0.4585,669.4,103,Daily,Basic,technical_friction,High,10,1
SYN-20679,371,26,3,0.3378,0.7283,1.0,0.8136,382.1,96,Weekly,Basic,technical_friction,High,15,0
SYN-20680,859,33,1,0.541,0.0325,0.0,0.0083,610.46,188,Weekly,Basic,technical_friction,Low,5,1
SYN-20681,150,101,2,0.7967,0.2867,0.0,0.2353,732.94,349,Rarely,Basic,technical_friction,Medium,20,1
SYN-20682,886,41,6,0.3767,0.4022,0.0,0.2712,540.47,108,Weekly,Basic,technical_friction,Medium,0,1
SYN-20683,210,62,0,0.6918,0.0103,1.0,0.3507,2868.03,100,Weekly,Pro,technical_friction,Medium,5,0
SYN-20684,1006,26,1,0.8256,0.0192,1.0,0.3569,538.51,191,Weekly,Basic,technical_friction,Medium,20,0
SYN-20685,1012,48,2,0.635,0.0,1.0,0.3658,1327.11,346,Weekly,Pro,technical_friction,Medium,0,1
SYN-20686,636,50,4,0.6956,0.1285,0.0,0.0692,2707.4,34,Weekly,Pro,technical_friction,Low,15,1
SYN-20687,548,109,5,0.6802,0.231,1.0,0.4866,234.9,79,Weekly,Basic,technical_friction,High,0,0
SYN-20688,991,65,5,0.1639,0.274,1.0,0.5038,3379.93,299,Daily,Enterprise,technical_friction,High,15,0
SYN-20689,878,71,3,0.9058,0.0,1.0,0.3505,1118.1,261,Daily,Pro,technical_friction,Medium,5,1
SYN-20690,425,13,5,0.9222,0.4636,0.0,0.2668,2890.57,273,Daily,Pro,technical_friction,Medium,5,1
SYN-20691,79,5,6,0.798,0.3519,0.5,0.4022,408.78,268,Daily,Basic,technical_friction,Medium,20,0
SYN-20692,624,3,5,0.2787,0.9404,1.0,0.9501,8455.32,6,Weekly,Enterprise,technical_friction,High,0,0
SYN-20693,565,13,2,0.7734,0.3183,1.0,0.557,562.43,137,Daily,Basic,technical_friction,High,20,1
SYN-20694,124,8,4,0.7644,0.5734,0.0,0.3923,12462.21,13,Rarely,Enterprise,technical_friction,Medium,5,0
SYN-20695,378,36,5,0.2037,0.3712,1.0,0.6014,802.1,37,Daily,Pro,technical_friction,High,0,0
SYN-20696,476,91,4,0.836,0.1149,1.0,0.3954,216.26,103,Weekly,Basic,technical_friction,Medium,20,1
SYN-20697,416,1,1,0.228,0.8562,0.0,0.5477,711.31,34,Weekly,Basic,technical_friction,High,20,1
SYN-20698,17,99,0,0.7751,0.0341,1.0,0.3691,2368.28,209,Daily,Pro,technical_friction,Medium,10,1
SYN-20699,187,34,3,0.1918,0.2818,0.5,0.3485,2821.96,132,Daily,Pro,technical_friction,Medium,5,1
SYN-20700,617,30,4,0.2341,0.7067,1.0,0.8269,667.76,52,Rarely,Basic,technical_friction,High,5,0
SYN-20701,292,25,4,0.1661,0.4865,0.5,0.5135,7281.04,47,Daily,Enterprise,technical_friction,High,20,1
SYN-20702,1017,35,1,0.783,0.0901,0.0,0.0558,1777.08,345,Rarely,Pro,technical_friction,Low,20,1
SYN-20703,578,16,5,0.5739,0.0893,1.0,0.396,322.87,128,Daily,Basic,technical_friction,Medium,0,1
SYN-20704,131,90,4,0.8459,0.0893,0.0,0.0305,704.86,40,Weekly,Basic,technical_friction,Low,5,1
SYN-20705,833,85,1,0.5879,0.0165,1.0,0.3688,6750.42,168,Weekly,Enterprise,technical_friction,Medium,10,1
SYN-20706,1072,19,2,0.1684,0.2207,0.0,0.1606,756.13,269,Daily,Basic,technical_friction,Low,5,1
SYN-20707,572,6,4,0.1935,0.9557,1.0,0.9502,474.76,240,Weekly,Basic,technical_friction,High,15,0
SYN-20708,411,52,4,0.7156,0.1337,1.0,0.4453,2241.7,172,Weekly,Pro,technical_friction,Medium,0,0
SYN-20709,665,13,0,0.6008,0.0126,0.0,0.007,357.34,150,Daily,Basic,technical_friction,Low,5,1
SYN-20710,200,37,3,0.1166,0.6492,0.0,0.4084,2708.47,301,Daily,Pro,technical_friction,Medium,5,0
SYN-20711,495,21,2,0.3202,0.5059,1.0,0.6512,8591.34,182,Daily,Enterprise,technical_friction,High,10,1
SYN-20712,587,15,5,0.7961,0.1387,1.0,0.4117,11904.36,159,Weekly,Enterprise,technical_friction,Medium,10,0
SYN-20713,905,34,3,0.664,0.0,1.0,0.3562,2034.06,213,Daily,Pro,technical_friction,Medium,10,0
SYN-20714,171,20,3,0.6596,0.0598,1.0,0.395,2916.01,183,Daily,Pro,technical_friction,Medium,5,1
SYN-20715,188,10,7,0.1371,1.0,1.0,0.9677,263.16,132,Weekly,Basic,technical_friction,High,0,1
SYN-20716,218,76,1,0.2234,0.4264,0.0,0.2476,333.71,359,Daily,Basic,technical_friction,Medium,20,1
SYN-20717,737,82,4,0.7175,0.0594,0.0,0.0564,366.65,252,Weekly,Basic,technical_friction,Low,10,1
SYN-20718,569,115,5,0.6356,0.0281,1.0,0.3918,203.1,167,Daily,Basic,technical_friction,Medium,0,1
SYN-20719,418,32,2,0.2741,0.2822,1.0,0.5274,648.74,350,Daily,Basic,technical_friction,High,15,1
SYN-20720,1081,74,3,0.7948,0.0506,0.0,0.0058,987.64,26,Weekly,Pro,technical_friction,Low,15,1
SYN-20721,490,8,5,0.1072,0.9999,0.0,0.6243,1484.5,57,Rarely,Pro,technical_friction,High,10,1
SYN-20722,516,25,1,0.6689,0.0213,0.0,0.0257,11760.63,138,Weekly,Enterprise,technical_friction,Low,0,0
SYN-20723,699,37,3,0.7927,0.0495,0.0,0.0117,2823.43,63,Daily,Pro,technical_friction,Low,0,1
SYN-20724,793,59,4,0.617,0.0469,1.0,0.3617,216.61,45,Daily,Basic,technical_friction,Medium,20,1
SYN-20725,879,20,9,0.4498,0.2365,1.0,0.4745,617.9,13,Daily,Basic,technical_friction,High,20,1
SYN-20726,285,14,2,0.2185,0.5589,0.0,0.3266,6051.1,98,Weekly,Enterprise,technical_friction,Medium,15,0
SYN-20727,384,18,0,0.5489,0.1294,1.0,0.4632,924.64,275,Weekly,Pro,technical_friction,High,20,1
SYN-20728,24,30,1,0.7475,0.0517,0.0,0.0007,2600.84,70,Weekly,Pro,technical_friction,Low,10,1
SYN-20729,470,39,2,0.7478,0.0375,1.0,0.3479,9321.02,55,Daily,Enterprise,technical_friction,Medium,15,1
SYN-20730,679,30,4,0.218,0.6059,0.0,0.4109,693.15,361,Weekly,Basic,technical_friction,Medium,10,0
SYN-20731,54,86,1,0.1898,0.4054,1.0,0.6094,2291.53,127,Weekly,Pro,technical_friction,High,15,0
SYN-20732,417,14,2,0.7933,0.5931,0.0,0.3775,2570.13,234,Weekly,Pro,technical_friction,Medium,0,0
SYN-20733,664,34,3,0.3054,0.5365,1.0,0.6867,549.59,30,Weekly,Basic,technical_friction,High,5,1
SYN-20734,284,18,1,0.8725,0.0402,0.0,0.0382,535.6,129,Weekly,Basic,technical_friction,Low,5,1
SYN-20735,725,40,1,0.0656,0.5637,0.0,0.3688,8478.47,352,Weekly,Enterprise,technical_friction,Medium,15,0
SYN-20736,913,4,2,0.0846,0.8774,0.0,0.5448,1496.31,179,Daily,Pro,technical_friction,High,0,0
SYN-20737,549,75,5,0.8681,0.0125,0.5,0.2012,617.59,98,Daily,Basic,technical_friction,Low,10,0
SYN-20738,199,35,3,0.7626,0.0168,0.5,0.169,5498.56,75,Daily,Enterprise,technical_friction,Low,0,1
SYN-20739,547,12,3,0.8033,0.3523,1.0,0.5567,772.77,81,Daily,Basic,technical_friction,High,10,0
SYN-20740,405,11,0,0.2323,0.8302,1.0,0.9004,11822.2,296,Rarely,Enterprise,technical_friction,High,10,1
SYN-20741,921,22,1,0.7808,0.1894,1.0,0.4771,455.73,18,Rarely,Basic,technical_friction,High,15,1
SYN-20742,729,49,1,0.9074,0.1792,1.0,0.4791,2181.14,1,Rarely,Pro,technical_friction,High,10,0
SYN-20743,913,38,4,0.8432,0.0,0.0,0.0089,1608.72,53,Weekly,Pro,technical_friction,Low,0,1
SYN-20744,352,58,2,0.7914,0.042,0.5,0.1698,724.46,167,Daily,Basic,technical_friction,Low,0,1
SYN-20745,217,50,2,0.6732,0.0,0.0,0.0143,704.06,174,Weekly,Basic,technical_friction,Low,15,1
SYN-20746,798,15,2,0.9059,0.1538,0.0,0.1018,751.03,164,Weekly,Basic,technical_friction,Low,5,1
SYN-20747,156,14,2,0.539,0.2425,0.5,0.3287,931.97,167,Daily,Pro,technical_friction,Medium,20,1
SYN-20748,617,32,1,0.8674,0.2059,0.0,0.141,10797.66,106,Rarely,Enterprise,technical_friction,Low,0,1
SYN-20749,555,15,1,0.2331,0.5574,1.0,0.706,1875.74,165,Weekly,Pro,technical_friction,High,10,0
SYN-20750,96,27,1,0.1655,0.3724,0.5,0.414,1921.73,50,Daily,Pro,technical_friction,Medium,15,1
SYN-20751,389,54,5,0.6127,0.4816,0.0,0.3535,2592.91,42,Weekly,Pro,technical_friction,Medium,20,1
SYN-20752,1038,33,9,0.488,0.1847,0.0,0.1524,665.13,222,Weekly,Basic,technical_friction,Low,0,1
SYN-20753,711,56,2,0.3615,0.3618,1.0,0.5826,5340.64,86,Daily,Enterprise,technical_friction,High,10,0
SYN-20754,562,29,3,0.5242,0.0715,1.0,0.3824,262.88,255,Daily,Basic,technical_friction,Medium,0,1
SYN-20755,354,80,4,0.733,0.0754,0.5,0.2047,421.17,176,Weekly,Basic,technical_friction,Low,15,0
SYN-20756,70,83,4,0.7204,0.2416,1.0,0.5002,201.55,244,Daily,Basic,technical_friction,High,10,1
SYN-20757,410,80,7,0.1675,0.5354,0.0,0.3529,2198.53,142,Weekly,Pro,technical_friction,Medium,20,1
SYN-20758,320,83,0,0.1796,0.2776,0.0,0.1891,353.85,332,Weekly,Basic,technical_friction,Low,5,1
SYN-20759,165,27,2,0.1775,0.6983,1.0,0.7816,2798.04,191,Weekly,Pro,technical_friction,High,20,0
SYN-20760,127,44,3,0.1409,0.8746,0.0,0.5881,598.1,30,Rarely,Basic,technical_friction,High,0,1
SYN-20761,859,89,3,0.8484,0.0342,0.0,0.0172,2772.52,82,Weekly,Pro,technical_friction,Low,15,1
SYN-20762,508,31,5,0.7366,0.1504,1.0,0.4561,430.97,113,Weekly,Basic,technical_friction,High,0,1
SYN-20763,801,47,0,0.7033,0.0157,0.0,0.0013,857.99,3,Weekly,Pro,technical_friction,Low,20,1
SYN-20764,340,30,6,0.7511,0.3285,1.0,0.566,2716.39,349,Rarely,Pro,technical_friction,High,5,0
SYN-20765,63,15,2,0.6537,0.1081,1.0,0.4345,619.97,327,Weekly,Basic,technical_friction,Medium,20,0
SYN-20766,128,13,3,0.7884,0.4099,0.0,0.2786,670.96,261,Daily,Basic,technical_friction,Medium,20,0
SYN-20767,597,54,5,0.1587,0.6599,0.0,0.4294,8919.41,228,Daily,Enterprise,technical_friction,Medium,10,0
SYN-20768,329,19,4,0.2189,0.5506,1.0,0.7102,1405.55,72,Weekly,Pro,technical_friction,High,5,0
SYN-20769,54,31,4,0.2097,0.4717,1.0,0.6406,14325.53,347,Daily,Enterprise,technical_friction,High,15,0
SYN-20770,262,12,0,0.3502,0.3031,1.0,0.5299,537.67,104,Daily,Basic,technical_friction,High,20,0
SYN-20771,995,22,0,0.699,0.0127,0.0,0.0261,493.51,118,Daily,Basic,technical_friction,Low,0,1
SYN-20772,708,54,4,0.1881,0.4406,1.0,0.6712,673.02,33,Daily,Basic,technical_friction,High,15,0
SYN-20773,199,25,2,0.1454,0.5701,1.0,0.7172,2170.57,205,Weekly,Pro,technical_friction,High,20,1
SYN-20774,719,17,1,0.6321,0.0534,0.0,0.0192,717.31,128,Weekly,Basic,technical_friction,Low,20,1
SYN-20775,1099,24,1,0.1524,0.2687,0.0,0.1824,13973.33,249,Daily,Enterprise,technical_friction,Low,5,1
SYN-20776,621,36,2,0.7986,0.02,0.0,0.0153,200.28,282,Weekly,Basic,technical_friction,Low,10,1
SYN-20777,862,5,0,0.7686,0.2174,1.0,0.4645,13676.87,353,Daily,Enterprise,technical_friction,High,0,0
SYN-20778,423,42,3,0.2224,0.73,1.0,0.8362,1146.95,337,Weekly,Pro,technical_friction,High,5,0
SYN-20779,915,22,4,0.6105,0.1005,0.0,0.0595,447.44,243,Weekly,Basic,technical_friction,Low,5,1
SYN-20780,859,30,1,0.5091,0.0128,0.0,0.0089,2925.61,311,Daily,Pro,technical_friction,Low,10,1
SYN-20781,1027,26,4,0.1105,0.4574,1.0,0.6661,312.5,318,Daily,Basic,technical_friction,High,0,1
SYN-20782,570,1,2,0.1897,0.9585,1.0,0.9248,468.81,242,Weekly,Basic,technical_friction,High,15,1
SYN-20783,1056,17,0,0.687,0.07,0.0,0.0191,710.92,150,Daily,Basic,technical_friction,Low,10,1
SYN-20784,190,46,2,0.7126,0.0,0.0,0.0,622.74,158,Weekly,Basic,technical_friction,Low,0,1
SYN-20785,706,19,3,0.2827,0.6303,1.0,0.7729,312.62,12,Weekly,Basic,technical_friction,High,10,1
SYN-20786,570,23,6,0.708,0.1122,1.0,0.4765,7686.81,266,Weekly,Enterprise,technical_friction,High,5,1
SYN-20787,273,34,3,0.8133,0.0,1.0,0.3566,2609.82,117,Weekly,Pro,technical_friction,Medium,20,1
SYN-20788,852,73,3,0.8521,0.0366,0.0,0.0072,513.45,203,Daily,Basic,technical_friction,Low,5,1
SYN-20789,508,36,5,0.13,0.777,1.0,0.8138,361.5,139,Rarely,Basic,technical_friction,High,5,0
SYN-20790,411,33,1,0.3256,0.2704,1.0,0.5358,4873.05,127,Weekly,Enterprise,technical_friction,High,20,1
SYN-20791,472,18,4,0.6356,0.1197,1.0,0.4217,596.71,260,Daily,Basic,technical_friction,Medium,10,0
SYN-20792,212,22,4,0.1955,0.5922,0.5,0.5562,295.01,301,Weekly,Basic,technical_friction,High,0,1
SYN-20793,212,45,2,0.0753,0.8747,1.0,0.9033,486.0,260,Rarely,Basic,technical_friction,High,5,1
SYN-20794,289,59,2,0.6871,0.0787,0.0,0.0687,4564.35,68,Weekly,Enterprise,technical_friction,Low,0,1
SYN-20795,328,41,3,0.1612,0.4912,1.0,0.714,1874.43,192,Daily,Pro,technical_friction,High,10,1
SYN-20796,886,28,2,0.7225,0.0017,0.0,0.0142,467.45,149,Weekly,Basic,technical_friction,Low,0,1
SYN-20797,119,30,2,0.5922,0.2331,0.0,0.1677,2896.39,240,Rarely,Pro,technical_friction,Low,10,1
SYN-20798,726,19,2,0.6543,0.056,0.0,0.03,420.21,77,Daily,Basic,technical_friction,Low,10,1
SYN-20799,920,23,2,0.7386,0.0235,0.5,0.2068,611.3,235,Weekly,Basic,technical_friction,Low,0,1
SYN-20800,763,53,1,0.3342,0.2943,1.0,0.5449,501.08,273,Weekly,Basic,technical_friction,High,10,0
SYN-20801,155,2,3,0.7863,0.4015,1.0,0.6019,589.29,193,Weekly,Basic,technical_friction,High,15,1
SYN-20802,322,25,0,0.6813,0.0236,0.0,0.0,2569.43,26,Weekly,Pro,technical_friction,Low,0,1
SYN-20803,325,26,0,0.7082,0.1504,0.0,0.0919,651.8,212,Daily,Basic,technical_friction,Low,20,0
SYN-20804,154,38,5,0.8185,0.0,1.0,0.35,8723.8,227,Weekly,Enterprise,technical_friction,Medium,10,0
SYN-20805,777,52,5,0.3277,0.3185,0.0,0.2277,6337.89,177,Weekly,Enterprise,technical_friction,Medium,20,1
SYN-20806,123,62,5,0.7252,0.1277,1.0,0.4273,2086.62,17,Weekly,Pro,technical_friction,Medium,0,1
SYN-20807,628,36,4,0.2469,0.486,0.0,0.2986,841.79,363,Daily,Pro,technical_friction,Medium,20,0
SYN-20808,803,53,7,0.237,0.5177,1.0,0.667,504.49,28,Daily,Basic,technical_friction,High,15,0
SYN-20809,242,13,1,0.7379,0.3763,1.0,0.5584,6801.49,265,Weekly,Enterprise,technical_friction,High,20,0
SYN-20810,856,51,5,0.2285,0.4525,1.0,0.6496,2724.53,203,Weekly,Pro,technical_friction,High,20,0
SYN-20811,831,18,5,0.0915,0.8189,0.0,0.5184,1476.34,273,Rarely,Pro,technical_friction,High,10,1
